Name,Price,Rate,property,status,floor,transaction,facing,overlooking,ownership,parking,bathroom,balcony,city,location,Rate_per_sqft,bedroom,carpet_area_sqft,total_area,Area_Unit,Area,Property_Type,carpet_area(in sqft),Z_Score,total_area(sqft)
"3 BHK Flat for Sale in DDA Metro View Apartments, Dwarka Sector 13, New Delhi",16000000,9529.0,Bhoomi Real Estate (Reg.),Ready to Move,4 out of 7,New Property,North - East,"Garden/Park, Main Road",Freehold,0,2.0,2.0,Delhi, DDA Metro View Apartments,9529.0,3,1500.0,1679.08,sqft,1500.0,Flat,1500.0,-0.14315225364144765,1679.08
"3 BHK Flat for Sale in Anusandhan Apartment, Dwarka Sector 6, New Delhi",16200000,4699.0,Negi Associates,Ready to Move,19 out of 19,Resale,,"Garden/Park, Pool, Main Road",Freehold,0,2.0,4.0,Delhi, Anusandhan Apartment,4699.0,3,1292.0,3447.54,sqft,1292.0,Flat,1292.0,-0.3320938632682053,3447.54
"4 BHK Flat for Sale in Apna Villa Apartment, Dwarka Sector 10, New Delhi",24500000,11136.0,Sehrawat Properties Pvt. Ltd.,Ready to Move,2 out of 9,Resale,North,Garden/Park,Freehold,2,4.0,3.0,Delhi, Apna Villa Apartment,11136.0,4,1700.0,2200.07,sqft,1700.0,Villa,1700.0,-0.08028907213623035,2200.07
"3 BHK Flat for Sale in Fakhruddin Apartments, Dwarka Sector 10, New Delhi",19500000,9286.0,R S Associates,Ready to Move,5 out of 7,Resale,North - East,"Garden/Park, Main Road",Freehold,1,4.0,3.0,Delhi, Fakhrudd Apartments,9286.0,3,1750.0,2099.94,sqft,1750.0,Flat,1750.0,-0.15265801164130316,2099.94
"3 BHK Flat for Sale in Umang Monsoon Breeze Phase 2, Sector 78, Gurgaon",9950000,5750.0,DC Jain Real Estate Services Pvt. Ltd.,Ready to Move,4 out of 12,New Property,North,"Garden/Park, Pool, Main Road",Freehold,1,3.0,3.0,Gurgaon, Umang Monsoon Breeze Phase 2,5750.0,3,1500.0,1730.43,sqft,1500.0,Flat,1500.0,-0.6605563736498541,1730.43
"3 BHK Flat for Sale in DDA Platinum Heights, Dwarka Sector 18, New Delhi",17300000,9611.0,Devbhoomi Realtors,Ready to Move,3 out of 10,Resale,North - East,Garden/Park,Freehold,2,2.0,3.0,Delhi, DDA Platinum Heights,9611.0,3,1600.0,1800.02,sqft,1600.0,Flat,1600.0,-0.1399445492958174,1800.02
"3 BHK Flat for Sale in Sushant Lok 1 Block C, Gurgaon",19000000,10053.0,Alleanza Landbase Pvt. Ltd.,Ready to Move,2 out of 4,New Property,North,"Garden/Park, Main Road",Freehold,2,3.0,2.0,Gurgaon, Sushant Lok 1 Block C,10053.0,3,1520.0,1889.98,sqft,1520.0,Flat,1520.0,-0.09963919041599872,1889.98
"3 BHK Flat for Sale in Kanak Durga Apartment, Dwarka Sector 12, New Delhi",22500000,12500.0,Prime Estates,Ready to Move,2 out of 10,Resale,East,"Garden/Park, Main Road",Freehold,1,3.0,3.0,Delhi, Kanak Durga Apartment,12500.0,3,1600.0,1800.0,sqft,1600.0,Flat,1600.0,-0.02693164863086856,1800.0
"2 BHK Flat for Sale in Unitech Harmony, Nirvana Country, Sector 50, Gurgaon",17500000,9744.0,S S Properties,Ready to Move,11 out of 19,Resale,East,"Pool, Garden/Park, Main Road",Freehold,1,2.0,2.0,Gurgaon, Unitech Harmony,9744.0,2,1500.0,1795.98,sqft,1500.0,Flat,1500.0,-0.13991885800123258,1795.98
"2 BHK Flat for Sale in Raheja Shilas, Sector 109, Gurgaon",7000000,4801.0,Parmar Properties,Ready to Move,7 out of 14,Resale,North - East,Garden/Park,Freehold,1,2.0,2.0,Gurgaon, Raheja Shilas,4801.0,2,1100.0,1458.03,sqft,1100.0,Flat,1100.0,-0.7842631844536954,1458.03
"2 BHK Flat for Sale in DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road, New Delhi",13000000,11304.0,Sai Associates,Ready to Move,3 out of 3,Resale,North - West,"Garden/Park, Main Road",Freehold,1,2.0,3.0,Delhi, DDA Flats Sarita Vihar,11304.0,2,1100.0,1150.04,sqft,1100.0,Flat,1100.0,-0.07371719006225617,1150.04
"3 BHK Flat for Sale in Tata La Vida, Sector 113, Gurgaon",16200000,10260.0,Taniya rawat,Ready to Move,8 out of 13,New Property,North - East,"Garden/Park, Pool, Main Road",Freehold,1,3.0,3.0,Gurgaon, Tata La Vida,10260.0,3,1105.0,1578.95,sqft,1105.0,Flat,1105.0,-0.0726557237812304,1578.95
"4 BHK Flat for Sale in Prem Milan Apartment, Dwarka Sector 18, New Delhi",26500000,11042.0,Anand Properties,Ready to Move,5 out of 10,Resale,South,"Main Road, Garden/Park",Freehold,5,3.0,4.0,Delhi, Prem Milan Apartment,11042.0,4,2200.0,2399.93,sqft,2200.0,Flat,2200.0,-0.08396619663000161,2399.93
"5 BHK Flat for Sale in Greater Kailash 1, New Delhi",165000000,25385.0,Global Realitiez,Ready to Move,Ground out of 4,New Property,North - West,Garden/Park,Freehold,1,6.0,5.0,Delhi, Greater Kailash 1,25385.0,5,4800.0,6499.9,sqft,4800.0,Flat,4800.0,0.4771082354355439,6499.9
"2 BHK Flat for Sale in DLF One Midtown, Moti Nagar, Kirti Nagar, New Delhi",32000000,18286.0,Ashwani Jangra,Poss. by Dec '24,7 out of 39,New Property,North,Main Road,Freehold,1,2.0,2.0,Delhi, DLF One Midtown,18286.0,2,1180.0,1749.97,sqft,1180.0,Flat,1180.0,0.19940709946445645,1749.97
"4 BHK Flat for Sale in Neeti Khand 2, Indirapuram, Ghaziabad",16000000,7273.0,Realty Experts,Ready to Move,Ground out of 3,Resale,East,"Garden/Park, Main Road",Freehold,1,3.0,2.0,Ghaziabad, Neeti Khand 2,7273.0,4,2000.0,2199.92,sqft,2000.0,Flat,2000.0,0.0873425397546349,2199.92
"3 BHK Flat for Sale in Shubham CGHS, Dwarka Sector 22, New Delhi",15500000,9688.0,R K Property & Interior,Ready to Move,4 out of 8,Resale,North - West,"Garden/Park, Main Road",Freehold,1,2.0,3.0,Delhi, Shubham CGHS,9688.0,3,1400.0,1599.92,sqft,1400.0,Flat,1400.0,-0.13693243667857924,1599.92
"3 BHK Flat for Sale in Sector 83, Gurgaon",12300000,13810.0,LSG Landbase,Ready to Move,18 out of 33,New Property,East,Garden/Park,Freehold,4,2.0,3.0,Gurgaon, Sector 83,13810.0,3,1073.0,890.66,sqft,1073.0,Flat,1073.0,0.39010421125948225,890.66
"2 BHK Flat for Sale in Emaar Emerald Estate, Sector 65, Gurgaon",14500000,26154.0,Apex Propmart,Ready to Move,9 out of 12,Resale,North - East,"Garden/Park, Pool, Main Road",Freehold,2,2.0,2.0,Gurgaon, Emaar Emerald Estate,26154.0,2,1020.0,554.41,sqft,1020.0,Flat,1020.0,1.9992052360883716,554.41
"6 BHK Flat for Sale in Salcon The Verandas, Sector 54, Gurgaon",170000000,15997.0,Aar Pee Ess Associates,Ready to Move,Ground out of 17,Resale,North - East,"Garden/Park, Pool, Main Road",Freehold,2,5.0,4.0,Gurgaon, Salcon The Verandas,15997.0,6,5000.0,10626.99,sqft,5000.0,Flat,5000.0,0.675190402226817,10626.99
"3 BHK Flat for Sale in Ireo The Grand Arch, Sector 58, Gurgaon",39000000,24568.0,Yaxis Realty Solutions,Ready to Move,5 out of 20,Resale,North - East,"Garden/Park, Pool",Freehold,2,3.0,2.0,Gurgaon, Ireo The Grand Arch,24568.0,3,5495.0,1587.43,sqft,5495.0,Flat,5495.0,1.7924623467997602,1587.43
"5 BHK Flat for Sale in Salcon The Verandas, Sector 54, Gurgaon",135000000,10526.0,Iconic Realtors,Ready to Move,3 out of 16,Resale,North - East,"Garden/Park, Pool, Main Road",Freehold,1,5.0,4.0,Gurgaon, Salcon The Verandas,10526.0,5,1800.0,12825.38,sqft,1800.0,Flat,1800.0,-0.03798131738099672,12825.38
"3 BHK Flat for Sale in Dwarka Sector 8, New Delhi",20000000,9149.0,Gupta Properties,Ready to Move,2 out of 4,New Property,East,Main Road,Freehold,2,3.0,1.0,Delhi, Dwarka Sector 8,9149.0,3,1000.0,2186.03,sqft,1000.0,Flat,1000.0,-0.1580172249992464,2186.03
"2 BHK Flat for Sale in Central Park Flower Valley Flamingo Floor, Sohna Sector 32, Gurgaon",10000000,14203.0,Sanskar Realty ,Ready to Move,1 out of 2,New Property,North - East,Garden/Park,Freehold,2,2.0,3.0,Gurgaon, Central Park Flower Valley Flamingo Floor,14203.0,2,970.0,704.08,sqft,970.0,Flat,970.0,0.44133369139215833,704.08
"3 BHK Flat for Sale in Smart World Orchard, Sector 61, Gurgaon",22000000,9624.0,Gautam Realty,Poss. by Aug '26,2 out of 4,New Property,North - East,"Garden/Park, Main Road",Freehold,1,3.0,3.0,Gurgaon, Smart World Orchard,9624.0,3,2900.0,2285.95,sqft,2900.0,Flat,2900.0,-0.15556144735472147,2285.95
"2 BHK Flat for Sale in M3M Antalya Hills Phase II, Sector 79, Gurgaon",11000000,13594.0,Brothers & Company,Ready to Move,1 out of 4,New Property,East,"Garden/Park, Main Road",Freehold,2,3.0,2.0,Gurgaon, M3M Antalya Hills Phase II,13594.0,2,1500.0,809.18,sqft,1500.0,Flat,1500.0,0.36194755042320226,809.18
"4 BHK Flat for Sale in Unitech Espace, Nirvana Country, Sector 50, Gurgaon",43500000,14062.0,Krishana Properties,Ready to Move,1 out of 4,New Property,East,Garden/Park,Freehold,1,5.0,2.0,Gurgaon, Unitech Espace,14062.0,4,650.0,3093.44,sqft,650.0,Flat,650.0,0.4229536489018089,3093.44
"3 BHK Flat for Sale in DLF City Plot Phase 2, DLF City Phase 2, Gurgaon",22500000,3200.0,Luxury Roof,Ready to Move,1 out of 4,New Property,North - East,Main Road,Freehold,0,3.0,2.0,Gurgaon, DLF City Plot Phase 2,3200.0,3,1458.0,7031.25,sqft,1458.0,Flat,1458.0,-0.9929613974114928,7031.25
"2 BHK Flat for Sale in Uttam Nagar West, New Delhi",2400000,8077.0,Preeti Buildtech,Ready to Move,1 out of 4,New Property,North - East,"Garden/Park, Main Road",Freehold,0,2.0,1.0,Delhi, Uttam Nagar West,8077.0,2,,297.14,,,Flat,,-0.1999520915665102,297.14
"3 BHK Flat for Sale in Ansal Versalia, Sector 67A, Gurgaon",21000000,9444.0,Aakash Estate,Ready to Move,7 out of 7,Resale,North - East,"Garden/Park, Main Road",Freehold,0,3.0,2.0,Gurgaon, Ansal Versalia,9444.0,3,,2223.63,,,Flat,,-0.17902533138495477,2223.63
"3 BHK Flat for Sale in Godrej Meridien, Sector 106, Gurgaon",22500000,12129.0,Premium Properties,Ready to Move,18 out of 19,Resale,North - East,"Garden/Park, Pool, Main Road",Freehold,1,3.0,3.0,Gurgaon, Godrej Meridien,12129.0,3,1500.0,1855.06,sqft,1500.0,Flat,1500.0,0.17097760539935888,1855.06
"4 BHK Villa for Sale in Sobha International City, Sector 109 Gurgaon",65000000,26749.0,Solution Specialists,Ready to Move,1 out of 4,Resale,North - East,Garden/Park,Freehold,2,5.0,4.0,Gurgaon, Sobha International City,26749.0,4,270.0,2430.0,sqyrd,270.0,Villa,2430.0,2.0767664082994206,2430.0
"4 BHK Flat for Sale in IREO Uptown, Badshahpur, Gurgaon",29000000,14139.0,Real 2 Earth,Ready to Move,2 out of 18,Resale,South - East,"Pool, Garden/Park",Freehold,2,4.0,3.0,Gurgaon, IREO Uptown,14139.0,4,1580.0,2051.06,sqft,1580.0,Flat,1580.0,0.4329909770702976,2051.06
"4 BHK Flat for Sale in Jaypee Greens Knights Court, Sector 128, Noida Express Way, Noida",27000000,9153.0,JKM Infratech,Ready to Move,2 out of 4,Resale,East,Garden/Park,Leasehold,1,4.0,2.0,Noida, Jaypee Greens Knights Court,9153.0,4,2100.0,2949.85,sqft,2100.0,Flat,2100.0,-0.006055012394945447,2949.85
"3 BHK Flat for Sale in Uninav Bliss, Garhi, Raj Nagar Extension, Ghaziabad",8560000,4300.0,Gungun Properties,Ready to Move,2 out of 4,New Property,North - East,"Garden/Park, Pool, Main Road",Freehold,1,3.0,4.0,Ghaziabad, Uninav Bliss,4300.0,3,1650.0,1990.7,sqft,1650.0,Flat,1650.0,-0.5144908871421422,1990.7
"2 BHK Flat for Sale in Signature Global City 37D II, Sector 37D, Delhi Gurgaon Expressway, Gurgaon",9000000,9000.0,Samagra Realty,Poss. by May '25,1 out of 4,New Property,North,"Garden/Park, Main Road",Freehold,2,2.0,2.0,Gurgaon, Signature Global City 37D II,9000.0,2,800.0,1000.0,sqft,800.0,Flat,800.0,-0.23690291199286365,1000.0
"4 BHK Flat for Sale in Ansal API Esencia, Sector 67, Gurgaon",20000000,8000.0,Investors Boutique,Ready to Move,Ground out of 4,New Property,East,Garden/Park,Freehold,2,4.0,2.0,Gurgaon, Ansal API Esencia,8000.0,4,1400.0,2500.0,sqft,1400.0,Flat,1400.0,-0.3672578232719376,2500.0
"3 BHK Flat for Sale in Panchsheel Enclave, New Delhi",48000000,30000.0,Dream Property TM,Ready to Move,1 out of 4,New Property,North - East,Main Road,Freehold,2,3.0,2.0,Delhi, Panchsheel Enclave,30000.0,3,1100.0,1600.0,sqft,1100.0,Flat,1100.0,0.6576394007414418,1600.0
"3 BHK Flat for Sale in Vasundhara, Ghaziabad",7600000,5067.0,Demera Homes,Ready to Move,4 out of 28,New Property,West,"Garden/Park, Pool, Main Road",Freehold,1,2.0,1.0,Ghaziabad, Vasundhara,5067.0,3,2430.0,1499.9,sqft,2430.0,Flat,2430.0,-0.35922474572612195,1499.9
"3 BHK Flat for Sale in DigiTown, Siddhartha Vihar, NH 24, Ghaziabad",8170000,5719.0,Tripat Kaur,Poss. by Dec '24,1 out of 4,New Property,North - East,"Garden/Park, Main Road",Freehold,1,2.0,3.0,Ghaziabad, DigiTown,5719.0,3,1400.0,1428.57,sqft,1400.0,Flat,1400.0,-0.22723840387052202,1428.57
"4 BHK Flat for Sale in Luxury Builder Floors, South City 2, Sector 49, Gurgaon",29500000,11346.0,Sanjay Properties,Ready to Move,2 out of 4,New Property,North,"Garden/Park, Main Road",Freehold,3,4.0,2.0,Gurgaon, Luxury Builder Floors,11346.0,4,3050.0,2600.04,sqft,3050.0,Flat,3050.0,0.06890970986784395,2600.04
"3 BHK Flat for Sale in DDA Indraprastha Apartment, Dwarka Sector 12, New Delhi",15000000,9375.0,Dwarka Real Estates,Ready to Move,4 out of 4,Resale,North,"Garden/Park, Main Road",Freehold,2,2.0,2.0,Delhi, DDA Indraprastha Apartment,9375.0,3,1600.0,1600.0,sqft,1600.0,Flat,1600.0,-0.14917647887592397,1600.0
"4 BHK Flat for Sale in Sector 49, Gurgaon",46000000,13529.0,Rajesh Kumar,Ready to Move,6 out of 7,New Property,East,"Garden/Park, Main Road",Freehold,2,4.0,3.0,Gurgaon, Sector 49,13529.0,4,1475.0,3400.1,sqft,1475.0,Flat,1475.0,0.3534744811900625,3400.1
"3 BHK Flat for Sale in Vrundavan Society, Dwarka Sector 6, New Delhi",18600000,10333.0,Shree Balaji Realtors,Ready to Move,9 out of 28,Resale,North - East,"Garden/Park, Pool",Freehold,1,2.0,1.0,Delhi, Vrundavan Society,10333.0,3,3200.0,1800.06,sqft,3200.0,Flat,3200.0,-0.1117011037159998,1800.06
"3 BHK Flat for Sale in DLF Capital Greens 1 and 2, New Moti Nagar, Kirti Nagar, New Delhi",29000000,17313.0,Sharing Real Estate,Ready to Move,4 out of 4,Resale,North - West,"Garden/Park, Pool, Main Road",Freehold,2,3.0,4.0,Delhi, DLF Capital Greens 1 and 2,17313.0,3,1389.0,1675.04,sqft,1389.0,Flat,1389.0,0.16134494911935598,1675.04
"4 BHK Flat for Sale in Malibu Town, Malibu Town, Sector 47, Gurgaon",63500000,18143.0,Virendra Estate,Ready to Move,16 out of 28,New Property,East,"Garden/Park, Main Road",Freehold,3,4.0,3.0,Gurgaon, Malibu Town,18143.0,4,2200.0,3499.97,sqft,2200.0,Flat,2200.0,0.9549320418317099,3499.97
"4 BHK Flat for Sale in DLF Crest, Sector 54, Gurgaon",104000000,33376.0,Khushi Housing Solutions Pvt. Ltd.,Ready to Move,4 out of 14,Resale,North,"Garden/Park, Pool",Freehold,3,4.0,3.0,Gurgaon, DLF Crest,33376.0,4,2400.0,3116.01,sqft,2400.0,Flat,2400.0,2.9406284053458442,3116.01
"3 BHK Flat for Sale in Aqua Front Towers, Sohna Sector 32, Gurgaon",16900000,9447.0,Dream Nest Landbase,Ready to Move,18 out of 42,Resale,North - East,"Pool, Garden/Park, Main Road",Freehold,2,3.0,3.0,Gurgaon, Aqua Front Towers,9447.0,3,1800.0,1788.93,sqft,1800.0,Flat,1800.0,-0.17863426665111756,1788.93
"4 BHK Flat for Sale in M3M Latitude, Sector 65, Gurgaon",60000000,20305.0,Aashiyana Properties,Ready to Move,11 out of 26,Resale,North - East,Garden/Park,Freehold,3,5.0,5.0,Gurgaon, M3M Latitude,20305.0,4,3700.0,2954.94,sqft,3700.0,Flat,3700.0,1.2367593600170679,2954.94
"2 BHK Flat for Sale in SS The Leaf, Sector 85, Gurgaon",11500000,7012.0,Sushant Homes,Ready to Move,2 out of 4,Resale,North - East,Garden/Park,Freehold,1,2.0,2.0,Gurgaon, SS The Leaf,7012.0,2,4221.0,1640.05,sqft,4221.0,Flat,4221.0,-0.49604847561566273,1640.05
"3 BHK Flat for Sale in Safdarjung Enclave, New Delhi",31000000,22963.0,Global Property,Ready to Move,12 out of 16,New Property,North - East,Garden/Park,Freehold,1,3.0,3.0,Delhi, Safdarjung Enclave,22963.0,3,1380.0,1350.0,sqft,1380.0,Flat,1380.0,0.38236360220241616,1350.0
"3 BHK Flat for Sale in Central Park 2, Sector 48, Gurgaon",50000000,20292.0,Uma Shankar Mishra,Ready to Move,Ground out of 4,Resale,North - East,Garden/Park,Freehold,4,4.0,3.0,Gurgaon, Central Park 2,20292.0,3,,2464.03,,,Flat,,1.2350647461704398,2464.03
"3 BHK Flat for Sale in Tulip Monsella, Sector 53, Gurgaon",77500000,27000.0,Elegant Homz,Poss. by Jun '27,10 out of 20,New Property,North - West,Garden/Park,Freehold,2,3.0,3.0,Gurgaon, Tulip Monsella,27000.0,3,,2870.37,,,Flat,,2.109485491030468,2870.37
"4 BHK Flat for Sale in Gulmohar Park, New Delhi",137000000,30444.0,Future Properties Solutions Pvt. Ltd.,Ready to Move,2 out of 4,New Property,North - East,Main Road,Freehold,3,5.0,2.0,Delhi, Gulmohar Park,30444.0,4,,4500.07,,,Flat,,0.6750079462226592,4500.07
"4 BHK Flat for Sale in DLF Icon, DLF City Phase 5, Gurgaon",45000000,17241.0,R S Propmart,Ready to Move,Ground out of 4,Resale,East,"Garden/Park, Main Road",Freehold,3,4.0,2.0,Gurgaon, DLF Icon,17241.0,4,,2610.06,,,Flat,,0.8373519118579852,2610.06
"4 BHK Flat for Sale in Sushant Lok 2, Gurgaon",25100000,12872.0,Samar Estate,Ready to Move,5 out of 22,New Property,East,"Garden/Park, Pool",Freehold,1,3.0,3.0,Gurgaon, Sushant Lok 2,12872.0,4,,1949.97,,,Flat,,0.2678313044797109,1949.97
"5 BHK Villa for Sale in Sobha International City, Sector 109 Gurgaon",60000000,13333.0,Prime Realtors India,Ready to Move,,New Property,North,,Freehold,0,6.0,4.0,Gurgaon, Sobha International City,13333.0,5,,4500.11,,,Villa,,0.32792491857936396,4500.11
"3 BHK Flat for Sale in Assotech Blith, Sector 99, Gurgaon",13200000,5500.0,First Option Estate,Ready to Move,,New Property,,,,0,4.0,0.0,Gurgaon, Assotech Blith,5500.0,3,,2400.0,,,Flat,,-0.6931451014696226,2400.0
"4 BHK Flat for Sale in Sector 46, Gurgaon",36500000,13519.0,Aaditya Property,Ready to Move,4 out of 4,New Property,North - West,"Garden/Park, Pool, Main Road",Freehold,1,4.0,2.0,Gurgaon, Sector 46,13519.0,4,1350.0,2699.9,sqft,1350.0,Flat,1350.0,0.35217093207727174,2699.9
"4 BHK Flat for Sale in Suncity, Sector 54, DLF Golf Course Road, Gurgaon",18000000,13433.0,Vishwa Property,Ready to Move,1 out of 2,Resale,North,"Garden/Park, Main Road",Freehold,1,4.0,2.0,Gurgaon, Suncity,13433.0,4,1782.0,1339.98,sqft,1782.0,Flat,1782.0,0.3409604097072714,1339.98
"3 BHK Flat for Sale in DGS Apartment, Dwarka Sector 22, New Delhi",15000000,9677.0,Dev Associates,Ready to Move,7 out of 7,Resale,North,"Garden/Park, Main Road",Freehold,1,2.0,4.0,Delhi, DGS Apartment,9677.0,3,1100.0,1550.07,sqft,1100.0,Flat,1100.0,-0.13736273848104183,1550.07
"3 BHK Flat for Sale in Luxury Floors, DLF City Phase 1, Gurgaon",23000000,12907.0,P N A Corp Serv,Ready to Move,2 out of 4,New Property,North,"Garden/Park, Main Road",Freehold,1,3.0,4.0,Gurgaon, Luxury Floors,12907.0,3,1420.0,1781.98,sqft,1420.0,Flat,1420.0,0.27239372637447845,1781.98
"3 BHK Flat for Sale in RPS Auria Residences, Sector 88, Faridabad",8500000,5431.0,Investors Junction,Ready to Move,Ground out of 14,Resale,East,Garden/Park,Freehold,1,3.0,3.0,Faridabad, RPS Auria Residences,5431.0,3,250.0,1565.09,sqyrd,250.0,Flat,2250.0,-0.24719110896387433,1565.09
"1 BHK Flat for Sale in Knowledge Park 3, Greater Noida",1600000,3800.0,Property Bazar,Ready to Move,2 out of 2,Resale,North - West,"Pool, Garden/Park, Main Road",Leasehold,1,1.0,2.0,Noida, Knowledge Park 3,3800.0,1,1307.0,421.05,sqft,1307.0,Flat,1307.0,-0.2060385375991552,421.05
"3 BHK Flat for Sale in Aditya White Cottage, NH 24, Ghaziabad",4700000,3413.0,,Ready to Move,2 out of 4,Resale,East,Garden/Park,Freehold,1,2.0,2.0,Ghaziabad, Aditya White Cottage,3413.0,3,1350.0,1377.09,sqft,1350.0,Flat,1350.0,-0.6940489933168618,1377.09
"4 BHK Flat for Sale in Dlf City Phase 4, Sector 28, Gurgaon",28000000,11523.0,,Ready to Move,3 out of 14,Resale,South,Garden/Park,Freehold,1,4.0,3.0,Gurgaon, Dlf City Phase 4,11523.0,4,980.0,2429.92,sqft,980.0,Flat,980.0,0.09198252916424005,2429.92
"3 BHK Flat for Sale in Mahagun Mansion 1 and 2, Indirapuram, Ghaziabad",8000000,5634.0,,Ready to Move,1 out of 4,Resale,North - East,Garden/Park,Freehold,2,2.0,2.0,Ghaziabad, Mahagun Mansion 1 and 2,5634.0,3,2050.0,1419.95,sqft,2050.0,Flat,2050.0,-0.24444521224126742,1419.95
"3 BHK Flat for Sale in Godrej Tropical Isle, Sector 146, Noida",31500000,19444.0,,Poss. by Nov '23,1 out of 3,Resale,South - East,Garden/Park,Freehold,1,3.0,2.0,Noida, Godrej Tropical Isle,19444.0,3,145.0,1620.04,sqyrd,145.0,Flat,1305.0,0.3784079911313991,1620.04
"3 BHK Flat for Sale in Tagore Garden, Rajouri Garden, Najafgarh Road, New Delhi",18000000,13333.0,,Ready to Move,17 out of 25,Resale,North - East,"Garden/Park, Main Road",Leasehold,1,2.0,4.0,Delhi, Tagore Garden,13333.0,3,2800.0,1350.03,sqft,2800.0,Flat,2800.0,0.005653933319253409,1350.03
"4 BHK Flat for Sale in Panchsheel Greens 2, Noida Extension Block B, Noida",10500000,5769.0,,Ready to Move,2 out of 7,New Property,East,Main Road,Freehold,2,4.0,2.0,Noida, Panchsheel Greens 2,5769.0,4,640.0,1820.07,sqft,640.0,Flat,640.0,-0.13247837299480456,1820.07
"2 BHK Flat for Sale in Delhi Rajdhani Apartments, Patparganj, New Delhi",11500000,10952.0,,Ready to Move,2 out of 4,Resale,North,Garden/Park,Freehold,1,2.0,2.0,Delhi, Delhi Rajdhani Apartments,10952.0,2,1500.0,1050.04,sqft,1500.0,Flat,1500.0,-0.08748684774105922,1050.04
4 BHK Villa for Sale in Noida Extension Block A Noida,7320000,3486.0,,Poss. by Dec '23,Ground out of 2,New Property,North,"Garden/Park, Main Road, Pool",Freehold,1,3.0,2.0,Noida, Noida Extension Block A Noida,3486.0,4,876.0,2099.83,sqft,876.0,Villa,876.0,-0.21776931042077333,2099.83
"3 BHK Flat for Sale in Greater Kailash 2, New Delhi",54000000,27907.0,,Ready to Move,14 out of 26,New Property,North - East,"Garden/Park, Pool",Freehold,1,4.0,2.0,Delhi, Greater Kailash 2,27907.0,3,917.0,1935.0,sqft,917.0,Flat,917.0,0.5757647032365134,1935.0
"4 BHK House for Sale in Saraswati Vihar, Sector 28 Gurgaon",25800000,17695.0,,Ready to Move,11 out of 20,Resale,North - East,"Garden/Park, Main Road",Leasehold,1,2.0,4.0,Gurgaon, Saraswati Vihar,17695.0,4,2000.0,1458.04,sqft,2000.0,House,2000.0,0.8965330415786847,1458.04
"3 BHK Flat for Sale in Express Astra, Greater Noida West, Greater Noida",18000000,8978.0,,Poss. by Dec '25,3 out of 4,New Property,North - East,"Pool, Garden/Park, Main Road",Freehold,0,3.0,4.0,Noida, Express Astra,8978.0,3,1400.0,2004.9,sqft,1400.0,Flat,1400.0,-0.012592863489796317,2004.9
"4 BHK Flat for Sale in M3M Merlin, Sector 67, Gurgaon",47000000,14386.0,,Ready to Move,3 out of 4,Resale,North - East,Garden/Park,Freehold,0,4.0,3.0,Gurgaon, M3M Merlin,14386.0,4,,3267.07,,,Flat,,0.4651886401562289,3267.07
"2 BHK Flat for Sale in Signature Global Park, Sohna Sector 36, Gurgaon",5190000,6137.0,,Ready to Move,19 out of 22,New Property,North - East,"Garden/Park, Pool, Main Road",Freehold,0,2.0,3.0,Gurgaon, Signature Global Park,6137.0,2,,845.69,,,Flat,,-0.6101090229848525,845.69
"1 BHK Flat for Sale in Jaypee Greens Crescent Court, Jaypee Greens, Greater Noida",12000000,9600.0,,Ready to Move,2 out of 2,Resale,North,Garden/Park,Leasehold,0,1.0,3.0,Noida, Jaypee Greens Crescent Court,9600.0,1,,1250.0,,,Flat,,0.010644527258759345,1250.0
